,date,team1Name,team1Points,team2Name,team2Points,venue,teamType,referee,totalPoints,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2,team1LastSeasonStanding,team2LastSeasonStanding
291,2015-11-06,Sale,14,Harlequins,16,Twickenham Stoop,away,Tim Wigglesworth,30,L,Fri,Nov,2015-16,20.0,27.8,26.0,27.0,0.4,0.8,0.4,0.4,2.6,1.4,1.4,0.0,3.4,2.4,2.0,0.0,2.0,1.4,4.4,0.0,2.8,2.0,3.0,0.0,0,1.0,1,7,8
701,2015-11-06,Harlequins,16,Sale,14,Twickenham Stoop,home,Tim Wigglesworth,30,W,Fri,Nov,2015-16,26.0,27.0,20.0,27.8,0.4,0.4,0.4,0.8,2.0,1.4,4.4,0.0,2.8,2.0,3.0,0.0,2.6,1.4,1.4,0.0,3.4,2.4,2.0,0.0,1,1.0,1,8,7
22,2015-11-07,London Irish,14,Bath,45,Madejski Stadium,home,Thomas Foley,59,L,Sat,Nov,2015-16,18.8,33.0,23.8,21.8,0.2,0.4,0.2,0.2,2.2,1.2,1.8,0.0,3.4,2.0,4.0,0.0,2.4,2.0,2.6,0.0,1.6,1.2,3.8,0.0,0,0.0,0,10,2
122,2015-11-07,Leicester,6,Exeter,19,Sandy Park,away,Greg Garner,25,L,Sat,Nov,2015-16,21.2,22.4,32.8,13.8,0.0,0.2,0.8,0.2,1.4,0.8,4.2,0.0,2.2,1.8,2.6,0.0,4.6,2.8,1.4,0.0,1.2,0.6,2.2,0.0,0,1.0,1,3,5
620,2015-11-07,Saracens,12,Northampton,6,Franklin's Gardens,away,Luke Pearce,18,W,Sat,Nov,2015-16,27.8,14.4,21.0,20.0,0.2,0.2,0.6,0.0,2.6,2.0,3.6,0.0,1.0,0.8,2.6,0.0,1.8,1.2,3.2,0.0,1.6,1.2,3.0,0.2,1,1.0,0,4,1
786,2015-11-07,Northampton,6,Saracens,12,Franklin's Gardens,home,Luke Pearce,18,L,Sat,Nov,2015-16,21.0,20.0,27.8,14.4,0.6,0.0,0.2,0.2,1.8,1.2,3.2,0.0,1.6,1.2,3.0,0.2,2.6,2.0,3.6,0.0,1.0,0.8,2.6,0.0,0,0.0,1,1,4
374,2015-11-07,Exeter,19,Leicester,6,Sandy Park,home,Greg Garner,25,W,Sat,Nov,2015-16,32.8,13.8,21.2,22.4,0.8,0.2,0.0,0.2,4.6,2.8,1.4,0.0,1.2,0.6,2.2,0.0,1.4,0.8,4.2,0.0,2.2,1.8,2.6,0.0,1,1.0,1,5,3
459,2015-11-07,Bath,45,London Irish,14,Madejski Stadium,away,Thomas Foley,59,W,Sat,Nov,2015-16,23.8,21.8,18.8,33.0,0.2,0.2,0.2,0.4,2.4,2.0,2.6,0.0,1.6,1.2,3.8,0.0,2.2,1.2,1.8,0.0,3.4,2.0,4.0,0.0,1,0.0,0,2,10
208,2015-11-08,Wasps,23,Gloucester,3,Ricoh Arena,home,Ian Tempest,26,W,Sun,Nov,2015-16,22.8,25.0,28.6,25.8,0.6,0.4,0.4,0.4,1.8,1.2,3.8,0.0,2.4,1.4,3.4,0.0,2.4,0.8,5.0,0.0,3.2,2.2,1.8,0.0,1,0.0,1,6,9
872,2015-11-08,Gloucester,3,Wasps,23,Ricoh Arena,away,Ian Tempest,26,L,Sun,Nov,2015-16,28.6,25.8,22.8,25.0,0.4,0.4,0.6,0.4,2.4,0.8,5.0,0.0,3.2,2.2,1.8,0.0,1.8,1.2,3.8,0.0,2.4,1.4,3.4,0.0,0,1.0,0,9,6
209,2015-11-27,Northampton,15,Gloucester,3,Franklin's Gardens,home,Greg Garner,18,W,Fri,Nov,2015-16,19.4,18.0,22.2,27.8,0.8,0.0,0.4,0.4,1.6,1.2,3.0,0.0,1.2,1.2,3.0,0.2,1.8,0.6,4.0,0.0,3.2,2.6,2.2,0.0,1,0.0,0,1,9
621,2015-11-27,Gloucester,3,Northampton,15,Franklin's Gardens,away,Greg Garner,18,L,Fri,Nov,2015-16,22.2,27.8,19.4,18.0,0.4,0.4,0.8,0.0,1.8,0.6,4.0,0.0,3.2,2.6,2.2,0.0,1.6,1.2,3.0,0.0,1.2,1.2,3.0,0.2,0,0.0,0,9,1
873,2015-11-28,London Irish,15,Wasps,33,Twickenham Stadium,home,Wayne Barnes,48,L,Sat,Nov,2015-16,19.0,35.0,23.2,20.4,0.2,0.6,0.4,0.4,2.2,1.6,1.6,0.0,4.0,3.0,3.0,0.0,2.2,1.6,3.0,0.0,1.8,1.2,3.0,0.0,0,0.0,1,10,6
460,2015-11-28,Wasps,33,London Irish,15,Twickenham Stadium,away,Wayne Barnes,48,W,Sat,Nov,2015-16,23.2,20.4,19.0,35.0,0.4,0.4,0.2,0.6,2.2,1.6,3.0,0.0,1.8,1.2,3.0,0.0,2.2,1.6,1.6,0.0,4.0,3.0,3.0,0.0,1,1.0,0,6,10
537,2015-11-28,Sale,15,Newcastle,15,AJ Bell Stadium,home,Craig Maxwell-Keys,30,D,Sat,Nov,2015-16,16.0,25.4,20.6,34.2,0.4,0.6,0.2,0.6,2.0,1.2,1.2,0.0,3.0,2.2,2.0,0.0,2.2,1.8,2.0,0.0,3.8,2.8,3.2,0.0,0,0.0,0,7,11
123,2015-11-28,Harlequins,25,Exeter,26,Sandy Park,away,Matthew Carley,51,L,Sat,Nov,2015-16,24.0,24.4,31.8,11.0,0.2,0.6,0.8,0.0,1.6,1.4,4.4,0.0,2.6,1.8,2.6,0.0,4.2,2.4,2.0,0.0,0.8,0.2,2.2,0.0,0,1.0,1,8,5
702,2015-11-28,Newcastle,15,Sale,15,AJ Bell Stadium,away,Craig Maxwell-Keys,30,D,Sat,Nov,2015-16,20.6,34.2,16.0,25.4,0.2,0.6,0.4,0.6,2.2,1.8,2.0,0.0,3.8,2.8,3.2,0.0,2.0,1.2,1.2,0.0,3.0,2.2,2.0,0.0,0,0.0,0,11,7
292,2015-11-28,Exeter,26,Harlequins,25,Sandy Park,home,Matthew Carley,51,W,Sat,Nov,2015-16,31.8,11.0,24.0,24.4,0.8,0.0,0.2,0.6,4.2,2.4,2.0,0.0,0.8,0.2,2.2,0.0,1.6,1.4,4.4,0.0,2.6,1.8,2.6,0.0,1,1.0,1,5,8
375,2015-11-29,Bath,11,Leicester,21,Welford Road,away,JP Doyle,32,L,Sun,Nov,2015-16,23.4,22.6,18.0,23.4,0.4,0.2,0.0,0.2,2.2,2.0,2.8,0.0,1.8,1.4,3.6,0.0,1.0,0.8,3.8,0.0,2.2,2.0,2.8,0.0,0,1.0,0,2,3
23,2015-11-29,Leicester,21,Bath,11,Welford Road,home,JP Doyle,32,W,Sun,Nov,2015-16,18.0,23.4,23.4,22.6,0.0,0.2,0.4,0.2,1.0,0.8,3.8,0.0,2.2,2.0,2.8,0.0,2.2,2.0,2.8,0.0,1.8,1.4,3.6,0.0,1,0.0,1,3,2
210,2015-12-04,Sale,19,Gloucester,23,Kingsholm,away,JP Doyle,42,L,Fri,Dec,2015-16,15.8,19.6,16.8,20.8,0.4,0.4,0.2,0.2,1.6,1.2,1.8,0.0,2.0,1.8,2.0,0.0,1.0,0.2,3.8,0.0,1.8,1.4,3.0,0.0,0,0.0,0,7,9
703,2015-12-04,Gloucester,23,Sale,19,Kingsholm,home,JP Doyle,42,W,Fri,Dec,2015-16,16.8,20.8,15.8,19.6,0.2,0.2,0.4,0.4,1.0,0.2,3.8,0.0,1.8,1.4,3.0,0.0,1.6,1.2,1.8,0.0,2.0,1.8,2.0,0.0,1,0.0,1,9,7
124,2015-12-05,Wasps,27,Exeter,41,Ricoh Arena,home,Greg Garner,68,L,Sat,Dec,2015-16,21.8,15.4,28.2,12.8,0.4,0.2,0.6,0.4,2.0,1.4,3.0,0.0,1.2,0.8,2.6,0.0,3.2,2.2,2.6,0.0,1.2,0.4,2.0,0.0,0,1.0,1,6,5
622,2015-12-05,Bath,11,Northampton,13,The Recreation Ground,home,Craig Maxwell-Keys,24,L,Sat,Dec,2015-16,22.4,21.2,17.6,12.8,0.4,0.2,0.8,0.0,2.2,1.8,2.6,0.0,1.6,1.2,3.6,0.0,1.2,1.0,3.2,0.0,0.8,0.8,2.2,0.2,0,0.0,1,2,1
461,2015-12-05,Harlequins,38,London Irish,7,Twickenham Stoop,home,Luke Pearce,45,W,Sat,Dec,2015-16,24.8,22.2,14.0,33.6,0.6,0.4,0.0,0.6,2.0,1.4,4.0,0.0,2.0,1.6,3.0,0.0,1.6,1.2,1.2,0.0,3.8,2.8,3.0,0.0,1,0.0,0,8,10
874,2015-12-05,Exeter,41,Wasps,27,Ricoh Arena,away,Greg Garner,68,W,Sat,Dec,2015-16,28.2,12.8,21.8,15.4,0.6,0.4,0.4,0.2,3.2,2.2,2.6,0.0,1.2,0.4,2.0,0.0,2.0,1.4,3.0,0.0,1.2,0.8,2.6,0.0,1,1.0,1,5,6
293,2015-12-05,London Irish,7,Harlequins,38,Twickenham Stoop,away,Luke Pearce,45,L,Sat,Dec,2015-16,14.0,33.6,24.8,22.2,0.0,0.6,0.6,0.4,1.6,1.2,1.2,0.0,3.8,2.8,3.0,0.0,2.0,1.4,4.0,0.0,2.0,1.6,3.0,0.0,0,0.0,0,10,8
937,2015-12-05,Leicester,29,Worcester,20,Sixways,away,Wayne Barnes,49,W,Sat,Dec,2015-16,20.2,16.2,18.8,26.2,0.0,0.2,0.4,0.6,1.2,0.8,4.2,0.0,1.0,0.8,3.2,0.0,2.2,1.8,1.2,0.2,3.0,2.0,2.4,0.0,1,1.0,0,3,13
376,2015-12-05,Worcester,20,Leicester,29,Sixways,home,Wayne Barnes,49,L,Sat,Dec,2015-16,18.8,26.2,20.2,16.2,0.4,0.6,0.0,0.2,2.2,1.8,1.2,0.2,3.0,2.0,2.4,0.0,1.2,0.8,4.2,0.0,1.0,0.8,3.2,0.0,0,0.0,1,13,3
24,2015-12-05,Northampton,13,Bath,11,The Recreation Ground,away,Craig Maxwell-Keys,24,W,Sat,Dec,2015-16,17.6,12.8,22.4,21.2,0.8,0.0,0.4,0.2,1.2,1.0,3.2,0.0,0.8,0.8,2.2,0.2,2.2,1.8,2.6,0.0,1.6,1.2,3.6,0.0,1,1.0,0,1,2
787,2015-12-06,Newcastle,3,Saracens,38,Kingston Park,home,Andrew Small,41,L,Sun,Dec,2015-16,16.2,33.0,28.4,11.2,0.0,0.6,0.4,0.4,1.6,1.4,1.8,0.0,3.4,2.6,3.6,0.0,2.8,2.4,3.2,0.0,0.8,0.6,2.0,0.0,0,0.0,1,11,4
538,2015-12-06,Saracens,38,Newcastle,3,Kingston Park,away,Andrew Small,41,W,Sun,Dec,2015-16,28.4,11.2,16.2,33.0,0.4,0.4,0.0,0.6,2.8,2.4,3.2,0.0,0.8,0.6,2.0,0.0,1.6,1.4,1.8,0.0,3.4,2.6,3.6,0.0,1,1.0,1,4,11
539,2015-12-26,Leicester,22,Newcastle,10,Welford Road,home,Tim Wigglesworth,32,W,Sat,Dec,2015-16,20.4,17.0,11.4,32.8,0.2,0.2,0.0,0.8,1.8,1.2,3.0,0.0,1.2,1.0,3.0,0.0,1.0,0.8,1.6,0.0,3.8,3.0,2.6,0.0,1,1.0,0,3,11
623,2015-12-26,London Irish,25,Northampton,23,Madejski Stadium,home,Ian Tempest,48,W,Sat,Dec,2015-16,12.2,35.6,17.8,12.4,0.0,0.8,0.6,0.2,1.6,1.2,0.6,0.0,4.6,3.6,1.8,0.0,1.4,1.2,2.8,0.0,0.8,0.6,2.4,0.0,1,0.0,1,10,1
462,2015-12-26,Northampton,23,London Irish,25,Madejski Stadium,away,Ian Tempest,48,L,Sat,Dec,2015-16,17.8,12.4,12.2,35.6,0.6,0.2,0.0,0.8,1.4,1.2,2.8,0.0,0.8,0.6,2.4,0.0,1.6,1.2,0.6,0.0,4.6,3.6,1.8,0.0,0,1.0,0,1,10
704,2015-12-26,Exeter,33,Sale,17,Sandy Park,home,Dean Richards,50,W,Sat,Dec,2015-16,33.0,14.4,19.0,16.0,0.6,0.4,0.6,0.2,4.2,3.0,2.0,0.0,1.6,0.8,1.6,0.0,2.0,1.2,2.2,0.0,1.6,1.0,2.0,0.0,1,1.0,0,5,7
125,2015-12-26,Sale,17,Exeter,33,Sandy Park,away,Dean Richards,50,L,Sat,Dec,2015-16,19.0,16.0,33.0,14.4,0.6,0.2,0.6,0.4,2.0,1.2,2.2,0.0,1.6,1.0,2.0,0.0,4.2,3.0,2.0,0.0,1.6,0.8,1.6,0.0,0,0.0,1,7,5
377,2015-12-26,Newcastle,10,Leicester,22,Welford Road,away,Tim Wigglesworth,32,L,Sat,Dec,2015-16,11.4,32.8,20.4,17.0,0.0,0.8,0.2,0.2,1.0,0.8,1.6,0.0,3.8,3.0,2.6,0.0,1.8,1.2,3.0,0.0,1.2,1.0,3.0,0.0,0,0.0,1,11,3
25,2015-12-27,Worcester,14,Bath,21,The Recreation Ground,away,Thomas Foley,35,L,Sun,Dec,2015-16,20.2,29.6,20.8,20.4,0.4,0.6,0.6,0.0,2.4,2.0,1.4,0.0,3.8,2.6,1.8,0.0,2.2,1.6,2.2,0.0,1.6,1.4,3.2,0.0,0,0.0,0,13,2
788,2015-12-27,Wasps,16,Saracens,26,Ricoh Arena,home,JP Doyle,42,L,Sun,Dec,2015-16,23.0,18.4,27.8,11.2,0.2,0.4,0.4,0.4,2.2,1.8,2.8,0.0,2.0,1.2,2.0,0.0,2.6,2.0,3.6,0.0,0.8,0.6,2.0,0.0,0,0.0,1,6,4
294,2015-12-27,Gloucester,39,Harlequins,39,Twickenham Stadium,away,Wayne Barnes,78,D,Sun,Dec,2015-16,13.6,19.2,27.2,19.4,0.2,0.4,0.8,0.2,1.2,0.2,2.4,0.0,1.6,0.8,3.2,0.0,2.6,2.0,3.4,0.0,1.8,1.6,2.4,0.0,0,1.0,1,9,8
938,2015-12-27,Bath,21,Worcester,14,The Recreation Ground,home,Thomas Foley,35,W,Sun,Dec,2015-16,20.8,20.4,20.2,29.6,0.6,0.0,0.4,0.6,2.2,1.6,2.2,0.0,1.6,1.4,3.2,0.0,2.4,2.0,1.4,0.0,3.8,2.6,1.8,0.0,1,0.0,0,2,13
211,2015-12-27,Harlequins,39,Gloucester,39,Twickenham Stadium,home,Wayne Barnes,78,D,Sun,Dec,2015-16,27.2,19.4,13.6,19.2,0.8,0.2,0.2,0.4,2.6,2.0,3.4,0.0,1.8,1.6,2.4,0.0,1.2,0.2,2.4,0.0,1.6,0.8,3.2,0.0,0,1.0,1,8,9
875,2015-12-27,Saracens,26,Wasps,16,Ricoh Arena,away,JP Doyle,42,W,Sun,Dec,2015-16,27.8,11.2,23.0,18.4,0.4,0.4,0.2,0.4,2.6,2.0,3.6,0.0,0.8,0.6,2.0,0.0,2.2,1.8,2.8,0.0,2.0,1.2,2.0,0.0,1,1.0,0,4,6
624,2016-01-01,Exeter,3,Northampton,8,Franklin's Gardens,away,JP Doyle,11,L,Fri,Jan,2015-16,32.0,15.6,14.0,14.2,0.6,0.4,0.6,0.2,4.0,2.4,2.4,0.0,1.8,1.2,1.4,0.0,1.0,0.6,2.6,0.0,1.2,0.8,2.2,0.0,0,1.0,0,5,1
126,2016-01-01,Northampton,8,Exeter,3,Franklin's Gardens,home,JP Doyle,11,W,Fri,Jan,2015-16,14.0,14.2,32.0,15.6,0.6,0.2,0.6,0.4,1.0,0.6,2.6,0.0,1.2,0.8,2.2,0.0,4.0,2.4,2.4,0.0,1.8,1.2,1.4,0.0,1,0.0,1,1,5
876,2016-01-02,Sale,15,Wasps,9,AJ Bell Stadium,home,Luke Pearce,24,W,Sat,Jan,2015-16,17.0,20.0,23.0,21.8,0.4,0.4,0.2,0.2,1.6,1.2,2.2,0.0,2.4,1.0,2.0,0.0,2.2,1.8,2.8,0.0,2.4,1.6,2.2,0.0,1,0.0,0,7,6
705,2016-01-02,Wasps,9,Sale,15,AJ Bell Stadium,away,Luke Pearce,24,L,Sat,Jan,2015-16,23.0,21.8,17.0,20.0,0.2,0.2,0.4,0.4,2.2,1.8,2.8,0.0,2.4,1.6,2.2,0.0,1.6,1.2,2.2,0.0,2.4,1.0,2.0,0.0,0,0.0,0,6,7
378,2016-01-02,Saracens,26,Leicester,6,Allianz Park,home,Greg Garner,32,W,Sat,Jan,2015-16,29.6,11.4,20.4,15.2,0.4,0.2,0.2,0.0,2.8,2.4,3.6,0.0,1.0,0.8,1.6,0.0,2.2,1.4,2.2,0.0,1.2,1.0,2.4,0.0,1,1.0,1,4,3
789,2016-01-02,Leicester,6,Saracens,26,Allianz Park,away,Greg Garner,32,L,Sat,Jan,2015-16,20.4,15.2,29.6,11.4,0.2,0.0,0.4,0.2,2.2,1.4,2.2,0.0,1.2,1.0,2.4,0.0,2.8,2.4,3.6,0.0,1.0,0.8,1.6,0.0,0,1.0,1,3,4
26,2016-01-02,Newcastle,19,Bath,14,Kingston Park,home,Matthew Carley,33,W,Sat,Jan,2015-16,10.2,28.8,23.2,20.0,0.0,0.6,0.4,0.2,1.0,0.8,1.2,0.0,3.4,2.6,2.2,0.0,2.6,1.8,2.2,0.0,1.6,1.2,3.2,0.0,1,0.0,1,11,2
540,2016-01-02,Bath,14,Newcastle,19,Kingston Park,away,Matthew Carley,33,L,Sat,Jan,2015-16,23.2,20.0,10.2,28.8,0.4,0.2,0.0,0.6,2.6,1.8,2.2,0.0,1.6,1.2,3.2,0.0,1.0,0.8,1.2,0.0,3.4,2.6,2.2,0.0,0,1.0,0,2,11
463,2016-01-02,Gloucester,27,London Irish,14,Kingsholm,home,Thomas Foley,41,W,Sat,Jan,2015-16,18.4,23.6,15.0,32.6,0.2,0.6,0.0,0.8,2.2,1.0,1.8,0.0,2.4,1.6,2.8,0.0,2.0,1.6,0.6,0.0,4.0,3.0,2.2,0.0,1,0.0,1,9,10
212,2016-01-02,London Irish,14,Gloucester,27,Kingsholm,away,Thomas Foley,41,L,Sat,Jan,2015-16,15.0,32.6,18.4,23.6,0.0,0.8,0.2,0.6,2.0,1.6,0.6,0.0,4.0,3.0,2.2,0.0,2.2,1.0,1.8,0.0,2.4,1.6,2.8,0.0,0,1.0,1,10,9
939,2016-01-03,Harlequins,24,Worcester,20,Sixways,away,Andrew Small,44,W,Sun,Jan,2015-16,31.2,22.8,20.4,28.4,0.8,0.4,0.6,0.4,3.4,2.6,3.0,0.0,2.6,2.2,1.8,0.0,2.4,1.8,1.6,0.0,3.4,2.4,2.2,0.0,1,0.0,0,8,13
295,2016-01-03,Worcester,20,Harlequins,24,Sixways,home,Andrew Small,44,L,Sun,Jan,2015-16,20.4,28.4,31.2,22.8,0.6,0.4,0.8,0.4,2.4,1.8,1.6,0.0,3.4,2.4,2.2,0.0,3.4,2.6,3.0,0.0,2.6,2.2,1.8,0.0,0,0.0,1,13,8
213,2016-01-09,Exeter,19,Gloucester,10,Sandy Park,home,Ian Tempest,29,W,Sat,Jan,2015-16,24.4,16.6,19.0,22.0,0.6,0.4,0.2,0.4,2.8,1.6,2.4,0.0,2.0,1.2,1.4,0.0,2.0,1.2,2.2,0.0,2.2,1.6,2.6,0.0,1,0.0,1,5,9
790,2016-01-09,Harlequins,29,Saracens,23,Twickenham Stoop,home,Craig Maxwell-Keys,52,W,Sat,Jan,2015-16,28.4,21.2,30.0,9.8,0.8,0.6,0.6,0.2,3.6,2.8,1.6,0.0,2.6,2.0,1.4,0.0,3.2,2.8,2.8,0.0,0.6,0.4,2.0,0.0,1,1.0,1,8,4
127,2016-01-09,Gloucester,10,Exeter,19,Sandy Park,away,Ian Tempest,29,L,Sat,Jan,2015-16,19.0,22.0,24.4,16.6,0.2,0.4,0.6,0.4,2.0,1.2,2.2,0.0,2.2,1.6,2.6,0.0,2.8,1.6,2.4,0.0,2.0,1.2,1.4,0.0,0,1.0,0,9,5
625,2016-01-09,Leicester,30,Northampton,27,Welford Road,home,Wayne Barnes,57,W,Sat,Jan,2015-16,16.8,17.2,13.0,10.8,0.2,0.2,0.4,0.4,1.8,1.2,1.8,0.0,1.8,1.4,1.8,0.0,1.0,0.4,2.4,0.0,0.8,0.4,2.0,0.0,1,0.0,1,3,1
379,2016-01-09,Northampton,27,Leicester,30,Welford Road,away,Wayne Barnes,57,L,Sat,Jan,2015-16,13.0,10.8,16.8,17.2,0.4,0.4,0.2,0.2,1.0,0.4,2.4,0.0,0.8,0.4,2.0,0.0,1.8,1.2,1.8,0.0,1.8,1.4,1.8,0.0,0,1.0,0,1,3
296,2016-01-09,Saracens,23,Harlequins,29,Twickenham Stoop,away,Craig Maxwell-Keys,52,L,Sat,Jan,2015-16,30.0,9.8,28.4,21.2,0.6,0.2,0.8,0.6,3.2,2.8,2.8,0.0,0.6,0.4,2.0,0.0,3.6,2.8,1.6,0.0,2.6,2.0,1.4,0.0,0,1.0,1,4,8
464,2016-01-10,Newcastle,15,London Irish,20,Madejski Stadium,away,JP Doyle,35,L,Sun,Jan,2015-16,13.4,23.4,15.0,33.2,0.0,0.6,0.0,0.8,1.2,1.0,1.8,0.0,2.4,1.8,2.6,0.0,2.0,1.6,0.6,0.0,4.0,3.0,2.4,0.0,0,1.0,0,11,10
940,2016-01-10,Wasps,32,Worcester,22,Ricoh Arena,home,Matthew Carley,54,W,Sun,Jan,2015-16,21.6,20.0,20.0,28.4,0.4,0.2,0.6,0.4,2.0,1.6,2.6,0.2,2.0,1.4,2.2,0.2,2.4,1.6,1.6,0.0,3.4,3.0,1.8,0.0,1,0.0,0,6,13
541,2016-01-10,London Irish,20,Newcastle,15,Madejski Stadium,home,JP Doyle,35,W,Sun,Jan,2015-16,15.0,33.2,13.4,23.4,0.0,0.8,0.0,0.6,2.0,1.6,0.6,0.0,4.0,3.0,2.4,0.0,1.2,1.0,1.8,0.0,2.4,1.8,2.6,0.0,1,0.0,1,10,11
877,2016-01-10,Worcester,22,Wasps,32,Ricoh Arena,away,Matthew Carley,54,L,Sun,Jan,2015-16,20.0,28.4,21.6,20.0,0.6,0.4,0.4,0.2,2.4,1.6,1.6,0.0,3.4,3.0,1.8,0.0,2.0,1.6,2.6,0.2,2.0,1.4,2.2,0.2,0,0.0,0,13,6
878,2016-01-29,Northampton,11,Wasps,24,Franklin's Gardens,home,Thomas Foley,35,L,Fri,Jan,2015-16,17.2,14.4,23.4,23.8,0.4,0.4,0.6,0.2,1.6,1.0,2.4,0.0,1.4,1.0,1.8,0.0,2.4,1.8,2.4,0.2,2.2,1.6,3.0,0.2,0,0.0,1,1,6
626,2016-01-29,Wasps,24,Northampton,11,Franklin's Gardens,away,Thomas Foley,35,W,Fri,Jan,2015-16,23.4,23.8,17.2,14.4,0.6,0.2,0.4,0.4,2.4,1.8,2.4,0.2,2.2,1.6,3.0,0.2,1.6,1.0,2.4,0.0,1.4,1.0,1.8,0.0,1,1.0,0,6,1
465,2016-01-30,Sale,38,London Irish,10,AJ Bell Stadium,home,Greg Garner,48,W,Sat,Jan,2015-16,16.0,19.2,16.2,27.2,0.4,0.4,0.0,0.8,1.2,0.8,2.6,0.2,2.2,0.8,2.0,0.2,2.0,1.6,1.0,0.0,3.2,2.0,2.4,0.0,1,1.0,1,7,10
27,2016-01-30,Saracens,19,Bath,13,Allianz Park,home,Dean Richards,32,W,Sat,Jan,2015-16,32.2,14.4,20.4,16.2,0.8,0.0,0.6,0.2,3.6,3.2,2.6,0.0,1.2,0.6,2.4,0.0,2.2,1.4,2.2,0.0,1.4,1.0,2.4,0.0,1,0.0,0,4,2
706,2016-01-30,London Irish,10,Sale,38,AJ Bell Stadium,away,Greg Garner,48,L,Sat,Jan,2015-16,16.2,27.2,16.0,19.2,0.0,0.8,0.4,0.4,2.0,1.6,1.0,0.0,3.2,2.0,2.4,0.0,1.2,0.8,2.6,0.2,2.2,0.8,2.0,0.2,0,1.0,1,10,7
214,2016-01-30,Leicester,19,Gloucester,18,Kingsholm,away,JP Doyle,37,W,Sat,Jan,2015-16,21.6,18.8,20.4,21.2,0.2,0.4,0.2,0.4,2.4,1.8,2.0,0.0,2.2,1.8,1.4,0.0,2.2,1.4,2.2,0.0,2.4,1.6,2.0,0.0,1,1.0,0,3,9
791,2016-01-30,Bath,13,Saracens,19,Allianz Park,away,Dean Richards,32,L,Sat,Jan,2015-16,20.4,16.2,32.2,14.4,0.6,0.2,0.8,0.0,2.2,1.4,2.2,0.0,1.4,1.0,2.4,0.0,3.6,3.2,2.6,0.0,1.2,0.6,2.4,0.0,0,0.0,0,2,4
380,2016-01-30,Gloucester,18,Leicester,19,Kingsholm,home,JP Doyle,37,L,Sat,Jan,2015-16,20.4,21.2,21.6,18.8,0.2,0.4,0.2,0.4,2.2,1.4,2.2,0.0,2.4,1.6,2.0,0.0,2.4,1.8,2.0,0.0,2.2,1.8,1.4,0.0,0,0.0,1,9,3
128,2016-01-31,Worcester,15,Exeter,30,Sixways,home,Craig Maxwell-Keys,45,L,Sun,Jan,2015-16,18.8,30.8,24.4,17.4,0.4,0.6,0.6,0.4,1.8,1.0,2.6,0.0,3.8,3.2,1.8,0.0,3.2,1.8,1.6,0.0,2.2,1.4,1.2,0.0,0,0.0,1,13,5
297,2016-01-31,Newcastle,26,Harlequins,19,Kingston Park,home,Luke Pearce,45,W,Sun,Jan,2015-16,12.4,21.8,31.0,23.0,0.2,0.4,0.8,0.6,1.2,0.8,1.6,0.0,2.0,1.4,3.0,0.0,4.0,2.8,1.8,0.0,2.6,2.0,2.0,0.0,1,0.0,1,11,8
941,2016-01-31,Exeter,30,Worcester,15,Sixways,away,Craig Maxwell-Keys,45,W,Sun,Jan,2015-16,24.4,17.4,18.8,30.8,0.6,0.4,0.4,0.6,3.2,1.8,1.6,0.0,2.2,1.4,1.2,0.0,1.8,1.0,2.6,0.0,3.8,3.2,1.8,0.0,1,1.0,0,5,13
542,2016-01-31,Harlequins,19,Newcastle,26,Kingston Park,away,Luke Pearce,45,L,Sun,Jan,2015-16,31.0,23.0,12.4,21.8,0.8,0.6,0.2,0.4,4.0,2.8,1.8,0.0,2.6,2.0,2.0,0.0,1.2,0.8,1.6,0.0,2.0,1.4,3.0,0.0,0,1.0,0,8,11
215,2016-02-05,Bath,11,Gloucester,15,The Recreation Ground,home,Matthew Carley,26,L,Fri,Feb,2015-16,14.0,17.2,23.4,22.0,0.6,0.2,0.4,0.4,1.2,0.4,2.4,0.0,1.2,0.8,3.2,0.0,2.6,1.6,2.4,0.0,3.0,2.0,1.0,0.0,0,0.0,0,2,9
28,2016-02-05,Gloucester,15,Bath,11,The Recreation Ground,away,Matthew Carley,26,W,Fri,Feb,2015-16,23.4,22.0,14.0,17.2,0.4,0.4,0.6,0.2,2.6,1.6,2.4,0.0,3.0,2.0,1.0,0.0,1.2,0.4,2.4,0.0,1.2,0.8,3.2,0.0,1,0.0,0,9,2
